Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
01/01/2024 00:00,Russia,Europe-Ural,RU-1,413.01,376.79,28.23,5.27,so-ups.ru
01/02/2024 00:00,Russia,Europe-Ural,RU-1,423.11,385.77,26.5,5.63,so-ups.ru
01/03/2024 00:00,Russia,Europe-Ural,RU-1,406.06,370.79,29.43,6.47,so-ups.ru
01/04/2024 00:00,Russia,Europe-Ural,RU-1,369.6,339.12,35.8,10.39,so-ups.ru
01/05/2024 00:00,Russia,Europe-Ural,RU-1,352.29,323.71,38.77,13.68,so-ups.ru
01/06/2024 00:00,Russia,Europe-Ural,RU-1,373.25,342.18,35.17,11.04,so-ups.ru
01/07/2024 00:00,Russia,Europe-Ural,RU-1,381.66,349.81,33.76,9.26,so-ups.ru
01/08/2024 00:00,Russia,Europe-Ural,RU-1,379.21,347.65,34.18,8.45,so-ups.ru
01/09/2024 00:00,Russia,Europe-Ural,RU-1,375.36,344.48,34.85,7.9,so-ups.ru
01/10/2024 00:00,Russia,Europe-Ural,RU-1,394.71,361.25,31.44,6.16,so-ups.ru
01/11/2024 00:00,Russia,Europe-Ural,RU-1,400.15,366.22,30.5,5.97,so-ups.ru
01/12/2024 00:00,Russia,Europe-Ural,RU-1,397.48,363.79,30.99,5.4,so-ups.ru
