Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
01/01/2021 00:00,Mexico,Mexico,MX,293.81,387.58,23.63,22.09,cenace.gob.mx
01/02/2021 00:00,Mexico,Mexico,MX,279.17,369.95,26.65,23.89,cenace.gob.mx
01/03/2021 00:00,Mexico,Mexico,MX,268.74,358.42,28.71,24.32,cenace.gob.mx
01/04/2021 00:00,Mexico,Mexico,MX,270.18,359.97,28.71,24.54,cenace.gob.mx
01/05/2021 00:00,Mexico,Mexico,MX,273.44,363.41,28.29,24.6,cenace.gob.mx
01/06/2021 00:00,Mexico,Mexico,MX,288.35,383.2,23.3,19.81,cenace.gob.mx
01/07/2021 00:00,Mexico,Mexico,MX,281.21,374.1,25.48,22.23,cenace.gob.mx
01/08/2021 00:00,Mexico,Mexico,MX,265.46,356.19,28.42,24.72,cenace.gob.mx
01/09/2021 00:00,Mexico,Mexico,MX,258.12,347.47,30.21,26.35,cenace.gob.mx
01/10/2021 00:00,Mexico,Mexico,MX,258.88,347.5,30.79,27.52,Electricity Maps Estimation; cenace.gob.mx
01/11/2021 00:00,Mexico,Mexico,MX,268.2,357.55,29.14,24.98,cenace.gob.mx
01/12/2021 00:00,Mexico,Mexico,MX,284.42,376.81,25.67,21.1,cenace.gob.mx
