Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
01/01/2024 00:00,India,Southern India,IN-SO,524.95,576.66,30.58,23.91,Electricity Maps Estimation
01/02/2024 00:00,India,Southern India,IN-SO,545.97,598.98,27.81,23.05,Electricity Maps Estimation
01/03/2024 00:00,India,Southern India,IN-SO,565.96,619.73,25.22,20.48,Electricity Maps Estimation
01/04/2024 00:00,India,Southern India,IN-SO,566.04,619.56,25.22,19.49,Electricity Maps Estimation
01/05/2024 00:00,India,Southern India,IN-SO,549.71,601.83,27.34,21.68,Electricity Maps Estimation
01/06/2024 00:00,India,Southern India,IN-SO,497.34,546.04,34.2,29.55,Electricity Maps Estimation
01/07/2024 00:00,India,Southern India,IN-SO,432.3,477.31,42.84,36.78,Electricity Maps Estimation
01/08/2024 00:00,India,Southern India,IN-SO,433.51,478.58,42.67,35.91,Electricity Maps Estimation
01/09/2024 00:00,India,Southern India,IN-SO,443.31,489.05,41.4,34.78,Electricity Maps Estimation
01/10/2024 00:00,India,Southern India,IN-SO,492.96,542.07,34.86,28.11,Electricity Maps Estimation
01/11/2024 00:00,India,Southern India,IN-SO,486.87,535.28,35.64,28.03,Electricity Maps Estimation
01/12/2024 00:00,India,Southern India,IN-SO,484.86,533.39,35.91,28.76,Electricity Maps Estimation
