Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
01/01/2021 00:00,Russia,Siberia,RU-2,389.74,538.19,32.28,32.23,so-ups.ru
01/02/2021 00:00,Russia,Siberia,RU-2,385.53,532.32,33.01,32.95,so-ups.ru
01/03/2021 00:00,Russia,Siberia,RU-2,374.98,518.41,34.84,34.75,so-ups.ru
01/04/2021 00:00,Russia,Siberia,RU-2,374.49,517.63,34.9,34.75,so-ups.ru
01/05/2021 00:00,Russia,Siberia,RU-2,347.3,482.24,39.64,39.58,so-ups.ru
01/06/2021 00:00,Russia,Siberia,RU-2,331.37,460.63,42.47,42.42,so-ups.ru
01/07/2021 00:00,Russia,Siberia,RU-2,331.31,460.58,42.46,42.39,so-ups.ru
01/08/2021 00:00,Russia,Siberia,RU-2,240.72,340.99,58.18,58.1,so-ups.ru
01/09/2021 00:00,Russia,Siberia,RU-2,182.01,263.31,68.42,68.37,so-ups.ru
01/10/2021 00:00,Russia,Siberia,RU-2,241.76,341.48,58.09,58.05,so-ups.ru
01/11/2021 00:00,Russia,Siberia,RU-2,263.89,371.38,54.2,54.18,so-ups.ru
01/12/2021 00:00,Russia,Siberia,RU-2,294.03,410.93,48.97,48.95,so-ups.ru
