Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
01/01/2021 00:00,Greece,Greece,GR,361.59,418.74,47.01,46.44,entsoe.eu
01/02/2021 00:00,Greece,Greece,GR,335.8,380.15,57.49,56.15,entsoe.eu
01/03/2021 00:00,Greece,Greece,GR,422.37,478.8,42.37,40.18,entsoe.eu - Electricity Maps Estimation
01/04/2021 00:00,Greece,Greece,GR,379.69,445.96,39.06,37.62,entsoe.eu
01/05/2021 00:00,Greece,Greece,GR,348.17,406.57,47.16,45.71,entsoe.eu
01/06/2021 00:00,Greece,Greece,GR,344.24,417.71,36.55,33.35,entsoe.eu
01/07/2021 00:00,Greece,Greece,GR,364.99,433.54,38.06,35.79,entsoe.eu
01/08/2021 00:00,Greece,Greece,GR,414.39,482.07,35.4,33.28,entsoe.eu
01/09/2021 00:00,Greece,Greece,GR,369.07,439.75,35.84,33.88,entsoe.eu
01/10/2021 00:00,Greece,Greece,GR,357,426.23,38.31,37.68,entsoe.eu
01/11/2021 00:00,Greece,Greece,GR,360.83,432.28,35.87,34.12,entsoe.eu
01/12/2021 00:00,Greece,Greece,GR,341.91,403.3,45.05,44.18,entsoe.eu
