Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
01/01/2023 00:00,Norway,Norway,NO,13.27,38.28,97.67,95.82,entsoe.eu
01/02/2023 00:00,Norway,Norway,NO,7.31,31.44,98.45,97.29,entsoe.eu
01/03/2023 00:00,Norway,Norway,NO,10.62,35.61,98,96.37,entsoe.eu
01/04/2023 00:00,Norway,Norway,NO,9.94,35.02,97.95,95.31,entsoe.eu
01/05/2023 00:00,Norway,Norway,NO,4.25,28.15,99.17,97.2,entsoe.eu
01/06/2023 00:00,Norway,Norway,NO,3.49,27.89,99.33,98.63,entsoe.eu
01/07/2023 00:00,Norway,Norway,NO,7.15,32.47,98.58,97.82,entsoe.eu
01/08/2023 00:00,Norway,Norway,NO,8.14,33.58,98.11,97.56,entsoe.eu
01/09/2023 00:00,Norway,Norway,NO,7.77,32.53,98.17,97.77,entsoe.eu
01/10/2023 00:00,Norway,Norway,NO,7.73,31.89,98.27,97.01,entsoe.eu
01/11/2023 00:00,Norway,Norway,NO,10.39,35.55,97.96,96.43,entsoe.eu
01/12/2023 00:00,Norway,Norway,NO,16.67,42.68,96.89,94.49,entsoe.eu
