Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
01/01/2022 00:00,Taiwan,Taiwan,TW,433.85,517.96,18.49,7.34,Electricity Maps Estimation; taipower.com.tw
01/02/2022 00:00,Taiwan,Taiwan,TW,437.9,518.55,20.4,9.68,taipower.com.tw
01/03/2022 00:00,Taiwan,Taiwan,TW,459.63,545.96,15.58,9.01,taipower.com.tw
01/04/2022 00:00,Taiwan,Taiwan,TW,458.65,538.83,18.95,9.44,taipower.com.tw
01/05/2022 00:00,Taiwan,Taiwan,TW,456.61,536.1,19.05,8.96,Electricity Maps Estimation; taipower.com.tw
01/06/2022 00:00,Taiwan,Taiwan,TW,459.56,539.95,18.47,9.42,taipower.com.tw
01/07/2022 00:00,Taiwan,Taiwan,TW,472.33,554.99,16.01,7.57,Electricity Maps Estimation; taipower.com.tw
01/08/2022 00:00,Taiwan,Taiwan,TW,477.57,561.07,15.22,6.65,Electricity Maps Estimation; taipower.com.tw
01/09/2022 00:00,Taiwan,Taiwan,TW,449.3,531.88,18.28,8.86,Electricity Maps Estimation; taipower.com.tw
01/10/2022 00:00,Taiwan,Taiwan,TW,427.61,511.68,19.79,9.73,Electricity Maps Estimation; taipower.com.tw
01/11/2022 00:00,Taiwan,Taiwan,TW,448.73,532.93,17.53,8.48,Electricity Maps Estimation; taipower.com.tw
01/12/2022 00:00,Taiwan,Taiwan,TW,435.47,522.09,17.1,9.69,Electricity Maps Estimation; taipower.com.tw
