Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
01/01/2021 00:00,Taiwan,Taiwan,TW,433.04,514.89,20.24,5.96,Electricity Maps Estimation; taipower.com.tw
01/02/2021 00:00,Taiwan,Taiwan,TW,431.24,510.06,22.55,6.56,Electricity Maps Estimation; taipower.com.tw
01/03/2021 00:00,Taiwan,Taiwan,TW,430.43,512.9,20.23,5.72,taipower.com.tw
01/04/2021 00:00,Taiwan,Taiwan,TW,463.17,545.03,17.04,5.73,taipower.com.tw
01/05/2021 00:00,Taiwan,Taiwan,TW,477.2,559.89,15.76,5.56,Electricity Maps Estimation; taipower.com.tw
01/06/2021 00:00,Taiwan,Taiwan,TW,468.27,549.34,17.44,5.48,taipower.com.tw
01/07/2021 00:00,Taiwan,Taiwan,TW,480.6,563.94,14.91,6.19,taipower.com.tw
01/08/2021 00:00,Taiwan,Taiwan,TW,479.64,561.23,15.77,6.94,Electricity Maps Estimation; taipower.com.tw
01/09/2021 00:00,Taiwan,Taiwan,TW,482.26,564.76,15.44,6.5,Electricity Maps Estimation; taipower.com.tw
01/10/2021 00:00,Taiwan,Taiwan,TW,443.83,528.83,17.97,8.53,Electricity Maps Estimation; taipower.com.tw
01/11/2021 00:00,Taiwan,Taiwan,TW,456.19,545.09,14.18,7.02,Electricity Maps Estimation; taipower.com.tw
01/12/2021 00:00,Taiwan,Taiwan,TW,442.43,528.11,16.7,6.84,Electricity Maps Estimation; taipower.com.tw
