Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
01/01/2024 00:00,India,North Eastern India,IN-NE,430.41,511,20.13,20.02,Electricity Maps Estimation
01/02/2024 00:00,India,North Eastern India,IN-NE,408.12,491.66,20.53,20.43,Electricity Maps Estimation
01/03/2024 00:00,India,North Eastern India,IN-NE,428.95,507.39,21.7,21.61,Electricity Maps Estimation
01/04/2024 00:00,India,North Eastern India,IN-NE,423.26,500.95,22.77,22.72,Electricity Maps Estimation
01/05/2024 00:00,India,North Eastern India,IN-NE,375.66,447.29,31.49,31.41,Electricity Maps Estimation
01/06/2024 00:00,India,North Eastern India,IN-NE,327.63,390.35,42.06,41.98,Electricity Maps Estimation
01/07/2024 00:00,India,North Eastern India,IN-NE,303.07,370.23,41.72,41.71,Electricity Maps Estimation
01/08/2024 00:00,India,North Eastern India,IN-NE,277.17,339.33,47.54,47.54,Electricity Maps Estimation
01/09/2024 00:00,India,North Eastern India,IN-NE,294.96,360.51,43.56,43.56,Electricity Maps Estimation
01/10/2024 00:00,India,North Eastern India,IN-NE,288.95,353.34,44.88,44.87,Electricity Maps Estimation
01/11/2024 00:00,India,North Eastern India,IN-NE,322.56,395.94,35.71,35.71,Electricity Maps Estimation
01/12/2024 00:00,India,North Eastern India,IN-NE,389.47,466.6,26.46,26.25,Electricity Maps Estimation
