Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
01/01/2024 00:00,Russia,East,RU-AS,373.92,454.51,35.24,35.17,so-ups.ru
01/02/2024 00:00,Russia,East,RU-AS,387.58,470.23,32.88,32.81,so-ups.ru
01/03/2024 00:00,Russia,East,RU-AS,389.81,472.77,32.5,32.42,so-ups.ru
01/04/2024 00:00,Russia,East,RU-AS,399.71,484.02,30.84,30.76,so-ups.ru
01/05/2024 00:00,Russia,East,RU-AS,386.7,468.9,33.16,33.06,so-ups.ru
01/06/2024 00:00,Russia,East,RU-AS,360.15,438.23,37.8,37.69,so-ups.ru
01/07/2024 00:00,Russia,East,RU-AS,349.04,425.41,39.73,39.63,so-ups.ru
01/08/2024 00:00,Russia,East,RU-AS,341.59,417.09,40.92,40.84,so-ups.ru
01/09/2024 00:00,Russia,East,RU-AS,359.59,437.93,37.75,37.68,so-ups.ru
01/10/2024 00:00,Russia,East,RU-AS,358.98,437,37.96,37.86,so-ups.ru
01/11/2024 00:00,Russia,East,RU-AS,346.08,422.36,40.1,40.03,so-ups.ru
01/12/2024 00:00,Russia,East,RU-AS,368.86,448.73,36.1,36.04,so-ups.ru
