Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
01/01/2022 00:00,Italy,Italy,IT,329.01,413.93,35.75,31.39,
01/02/2022 00:00,Italy,Italy,IT,328.99,409.95,38.8,33.05,
01/03/2022 00:00,Italy,Italy,IT,344.44,428.85,35.94,31.05,
01/04/2022 00:00,Italy,Italy,IT,287.62,361.11,46.65,40.46,
01/05/2022 00:00,Italy,Italy,IT,278.01,348.63,49.82,43.36,
01/06/2022 00:00,Italy,Italy,IT,301.84,376.66,44.84,40.3,
01/07/2022 00:00,Italy,Italy,IT,318.42,396.69,42.28,36.99,
01/08/2022 00:00,Italy,Italy,IT,319.4,400.56,40.79,37.12,
01/09/2022 00:00,Italy,Italy,IT,327.66,407.96,40.84,34.47,
01/10/2022 00:00,Italy,Italy,IT,335.48,419.64,38.82,31.66,
01/11/2022 00:00,Italy,Italy,IT,318.5,398.41,42.39,34.85,
01/12/2022 00:00,Italy,Italy,IT,361.13,447.59,34.74,29.99,
