Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
01/01/2024 00:00,USA,USA,US,375.9,444.6,37.65,18.84,
01/02/2024 00:00,USA,USA,US,308.31,371.92,45.67,24.74,
01/03/2024 00:00,USA,USA,US,287.2,349.97,47.83,27.45,
01/04/2024 00:00,USA,USA,US,284.73,346.47,48.84,29.47,
01/05/2024 00:00,USA,USA,US,305.19,370.37,45.41,26.14,
01/06/2024 00:00,USA,USA,US,336.49,404.37,41.41,23.56,
01/07/2024 00:00,USA,USA,US,366.19,439.25,35.68,18.97,
01/08/2024 00:00,USA,USA,US,361.91,434.42,36.06,19.15,
01/09/2024 00:00,USA,USA,US,347.18,418,37.87,19.84,
01/10/2024 00:00,USA,USA,US,325.39,392.12,42.14,23.97,
01/11/2024 00:00,USA,USA,US,317.44,382.85,43.63,23.67,
01/12/2024 00:00,USA,USA,US,344.98,410.55,41.9,21.44,
