HashedID,Rank Year List,Rank,Site,Manufacturer,Computer,Year,RMax,RPeak,Nmax,Nhalf,Processor,System Family,Operating System,Architecture,Segment,Interconnect Family,Interconnect,Continent,Total Cores,perf_percent,Rank Year,Name,RPeak-RMax,Accelerator/Co-Processor,Accelerator/Co-Processor Cores,Power,TOP500 Rank,G_eff,Installation Year,Final Year,Lifespan,next_rank_year,Rank_y,RMax_500,RPeak_500,Reason_Leave_Ranking,Core_Manufacturer,CPU Family,CPU Model,CPU Base Clock Speed,CPU_TDP,CPU Num Cores,GPU Model,GPU_TDP,n_shaders,n_SM,deuxieme_GPU_TDP,deuxieme_n_shaders,deuxieme_n_SM,CPU Cores,country lower,Year-Month,Date,Ember region,EU,OECD,G20,G7,ASEAN,Unit,Value,YoY absolute change,YoY % change,Month,Zone Name,Carbon Intensity gCO₂eq/kWh (direct),Carbon-free energy percentage (CFE%),Electricity Maps Data Source,Ember Carbon Intensity gCO₂eq/kWh,Electricity Maps Carbon Intensity gCO₂eq/kWh,Carbon Factor Difference (Electricity Maps - Ember),num_CPUs,num_GPUs,P_idle_CPU,P_idle_GPU,CPU_TDP_Total,GPU_TDP_Total,temp_yr_coeff,CPU Energy Consumption (Monthly),GPU Energy Consumption (Monthly),semester,Total Energy Consumption (Monthly),Systems Added,Systems Removed,Active Systems
a5f5d465a318ad82958cf032e94da7b1,"[2017.0, 2017.5, 2018.0, 2018.5, 2019.0, 2019.5, 2020.0, 2020.5, 2021.0, 2021.5, 2022.0, 2022.5, 2023.0, 2023.5, 2017.0, 2017.5, 2018.0, 2018.5, 2019.0, 2019.5, 2020.0, 2020.5, 2021.0, 2021.5, 2022.0, 2022.5, 2023.0, 2023.5]",61,"GSIC Center, Tokyo Institute of Technology",HPE,"SGI ICE XA, IP139-SXM2, Xeon E5-2680v4 14C 2.4GHz, Intel Omni-Path, NVIDIA Tesla P100 SXM2",2017,1998000.0,3207629.0,1096704.0,0.0,Xeon E5-2680v4 14C 2.4GHz,HPE SGI 8600,SUSE Linux Enterprise Server 12 SP1,Cluster,Academic,Omnipath,Intel Omni-Path,Asia,36288,0.6228899913300447,2017.0,TSUBAME3.0,0.3771100086699553,NVIDIA Tesla P100 SXM2,32256.0,0.0,0.0,0.0,2017,2023.5,11.5,2023.5,500.0,21530000.0,29415170.0,Dropped,Xeon,0,E5-2680v4,2.4GHz,120.0,14.0,NVIDIA Tesla P100 SXM2,200.0,3584.0,56.0,0.0,0.0,0.0,4032.0,japan,2017-01-01,2018-06-01 00:00:00,Asia,0.0,1.0,1.0,1.0,0.0,gCO2/kWh,500.13,0.0,0.0,6.0,Japan,431.87,21.16,0,500.13,511.17,-43.98999999999995,288.0,504.0,60.0,100.0,34560.0,100800.0,0.0,0.07581779999999999,0.220971,2017.0,0.29678879999999996,192,151,1292
20671b49c7cc8476c52540a1f33b3617,"[2017.0, 2017.0, 2017.0, 2017.0, 2017.5, 2017.5, 2017.5, 2017.5, 2018.0, 2018.0, 2017.0, 2017.0, 2017.0, 2017.0, 2017.5, 2017.5, 2017.5, 2017.5, 2018.0, 2018.0]",176,Software Company (M),HPE,"Cluster Platform DL360, Xeon E5-2673v4 20C 2.3GHz, 10G Ethernet",2017,858855.0,1483776.0,0.0,0.0,Xeon E5-2673v4 20C 2.3GHz,HP Cluster Platform 3000,Linux,Cluster,Industry,10G,10G Ethernet,Americas,40320,0.5788306321169773,2017.0,0,0.4211693678830228,0,0.0,0.0,0.0,0.0,2017,2018.0,6.0,2018.0,500.0,874800.0,1817600.0,Dropped,Xeon,0,E5-2673v4,2.3GHz,135.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40320.0,united states of america,2017-01-01,2017-01-01 00:00:00,North America,0.0,1.0,1.0,1.0,0.0,gCO2/kWh,480.75,-6.81,-1.4,1.0,0,0.0,0.0,0,480.75,0.0,0.0,2016.0,0.0,67.5,0.0,272160.0,0.0,0.0,0.5961782250000001,0.0,2017.0,0.5961782250000001,192,151,1292
fec843e6effd55259c27041efb0bc9fc,"[2017.5, 2018.0, 2017.5, 2018.0]",324,Service Provider T,Lenovo,"Lenovo RD450, Xeon E5-2670v3 12C 2.3GHz, 10G Ethernet",2017,765584.0,1501440.0,4664832.0,0.0,Xeon E5-2670v3 12C 2.3GHz,Lenovo Cluster,Linux,Cluster,Industry,10G,10G Ethernet,Asia,40800,0.5098998294970162,2017.5,Internet Company T U2,0.4901001705029838,0,0.0,0.0,0.0,0.0,2017,2018.0,6.0,2018.0,500.0,874800.0,1817600.0,Dropped,Xeon,0,E5-2670v3,2.3GHz,120.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40800.0,china,2017-06-01,2017-06-01 00:00:00,Asia,0.0,0.0,1.0,0.0,0.0,gCO2/kWh,672.77,1.17,0.17,6.0,0,0.0,0.0,0,672.77,0.0,0.0,3400.0,0.0,60.0,0.0,408000.0,0.0,0.0,0.8936514,0.0,2017.0,0.8936514,192,151,1292
cd9a13bd879e5103c6120263bed7e88e,"[2017.0, 2017.0, 2017.5, 2017.5, 2018.0, 2018.0, 2018.5, 2018.5, 2019.0, 2017.0, 2017.0, 2017.5, 2017.5, 2018.0, 2018.0, 2018.5, 2018.5, 2019.0]",119,Service Provider T,Lenovo,"Lenovo x3950, Intel Xeon E7-8860v4 18C 2.2GHz, 10G Ethernet",2017,1060190.0,1824768.0,2146560.0,0.0,Intel Xeon E7-8860v4 18C 2.2GHz,Lenovo Cluster,Linux,Cluster,Industry,10G,10G Ethernet,Asia,51840,0.5809998860129069,2017.0,0,0.41900011398709314,0,0.0,0.0,0.0,0.0,2017,2019.0,7.0,2019.0,500.0,1403000.0,3068928.0,Dropped,Xeon,0,E7-8860v4,2.2GHz,140.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,51840.0,china,2017-01-01,2017-01-01 00:00:00,Asia,0.0,0.0,1.0,0.0,0.0,gCO2/kWh,737.44,0.72,0.1,1.0,0,0.0,0.0,0,737.44,0.0,0.0,2880.0,0.0,70.0,0.0,403200.0,0.0,0.0,0.8831613,0.0,2017.0,0.8831613,192,151,1292
ba1414906d36cec765792a189bb1061a,"[2017.5, 2018.0, 2018.5, 2019.0, 2017.5, 2018.0, 2018.5, 2019.0]",155,Internet Service A,Inspur,"Inspur SA5212H5, Xeon Platinum 8163 24C 2.5GHz, NVIDIA Tesla P100, 25G Ethernet",2017,1048000.0,2014000.0,4571000.0,0.0,Xeon Platinum 8163 24C 2.5GHz,Inspur Cluster,CentOS,Cluster,Industry,Gigabit Ethernet,25G Ethernet,Asia,39520,0.5203574975173784,2017.5,0,0.47964250248262164,NVIDIA Tesla P100,21280.0,0.0,0.0,0.0,2017,2019.0,7.0,2019.0,500.0,1403000.0,3068928.0,Dropped,Xeon,Platinum,8163,2.5GHz,165.0,24.0,NVIDIA Tesla P100,200.0,3584.0,56.0,0.0,0.0,0.0,18240.0,china,2017-06-01,2017-06-01 00:00:00,Asia,0.0,0.0,1.0,0.0,0.0,gCO2/kWh,672.77,1.17,0.17,6.0,0,0.0,0.0,0,672.77,0.0,0.0,760.0,332.5,82.5,100.0,125400.0,66500.0,0.0,0.274806675,0.145854,2017.0,0.42066067500000004,192,151,1292
a0eed60801aa22fca5b57189025f2ac8,"[2017.0, 2017.5, 2018.0, 2018.5, 2017.0, 2017.5, 2018.0, 2018.5]",130,Deutscher Wetterdienst,Cray Inc.,"Cray XC40, Intel Xeon E5-2680v3 12C 2.5Ghz/Xeon E5-2695v4 18C 2.1GHz, Aries interconnect ",2017,1014000.0,1227571.0,3730368.0,0.0,Xeon E5-2695v4 18C 2.1GHz,Cray XC,Cray Linux Environment ,MPP,Research,Custom Interconnect,Aries interconnect ,Europe,34560,0.8260214684120104,2017.0,0,0.17397853158798962,0,0.0,0.0,0.0,0.0,2017,2018.5,6.5,2018.5,500.0,1403000.0,3068928.0,Dropped,Xeon,0,E5-2695v4,2.1GHz,180.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34560.0,germany,2017-01-01,2017-01-01 00:00:00,Europe,1.0,1.0,1.0,1.0,0.0,gCO2/kWh,579.46,45.8,8.58,1.0,0,0.0,0.0,0,579.46,0.0,0.0,1920.0,0.0,90.0,0.0,345600.0,0.0,0.0,0.7570611,0.0,2017.0,0.7570611,192,151,1292
f965b496de456ec182f1990ce3288c7b,"[2017.0, 2017.5, 2017.0, 2017.5]",303,Internet Service (B),Lenovo,"Lenovo x3650, Xeon E5-2680v4 14C 2.4GHz, 10G Ethernet",2017,641292.0,1333248.0,2817024.0,0.0,Xeon E5-2680v4 14C 2.4GHz,Lenovo Cluster,Linux,Cluster,Industry,10G,10G Ethernet,Asia,34720,0.4809997839861751,2017.0,0,0.5190002160138248,0,0.0,0.0,0.0,0.0,2017,2017.5,5.5,2017.5,500.0,715551.0,838861.0,Dropped,Xeon,0,E5-2680v4,2.4GHz,120.0,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34720.0,china,2017-01-01,2017-01-01 00:00:00,Asia,0.0,0.0,1.0,0.0,0.0,gCO2/kWh,737.44,0.72,0.1,1.0,0,0.0,0.0,0,737.44,0.0,0.0,2480.0,0.0,60.0,0.0,297600.0,0.0,0.0,0.6518754,0.0,2017.0,0.6518754,192,151,1292
6c73662e557484f13da3da58b4389b51,"[2017.5, 2018.0, 2018.5, 2019.0, 2017.5, 2018.0, 2018.5, 2019.0]",156,Government,Sugon,"Sugon I620, Xeon E5-2640v3 8C 2.6GHz, 10G Ethernet",2017,1044000.0,2129920.0,4689000.0,0.0,Xeon E5-2640v3 8C 2.6GHz,Sugon Cluster,CentOS,Cluster,Government,10G,10G Ethernet,Asia,51200,0.4901592548076923,2017.5,PDataSystem,0.5098407451923077,0,0.0,0.0,0.0,0.0,2017,2019.0,7.0,2019.0,500.0,1403000.0,3068928.0,Dropped,Xeon,0,E5-2640v3,2.6GHz,90.0,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,51200.0,china,2017-06-01,2017-06-01 00:00:00,Asia,0.0,0.0,1.0,0.0,0.0,gCO2/kWh,672.77,1.17,0.17,6.0,0,0.0,0.0,0,672.77,0.0,0.0,6400.0,0.0,45.0,0.0,576000.0,0.0,0.0,1.26153855,0.0,2017.0,1.26153855,192,151,1292
67bccf67b1ffe96af489793c16069360,"[2017.5, 2018.0, 2017.5, 2018.0]",303,Service Provider T,Lenovo,"Lenovo RD450, Xeon E5-2630v4 10C 2.2GHz, 10G Ethernet",2017,793084.0,1619200.0,5425920.0,0.0,Xeon E5-2630v4 10C 2.2GHz,Lenovo Cluster,Linux,Cluster,Industry,10G,10G Ethernet,Asia,46000,0.48979990118577077,2017.5,Internet Company T S1,0.5102000988142292,0,0.0,0.0,0.0,0.0,2017,2018.0,6.0,2018.0,500.0,874800.0,1817600.0,Dropped,Xeon,0,E5-2630v4,2.2GHz,85.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,46000.0,china,2017-06-01,2017-06-01 00:00:00,Asia,0.0,0.0,1.0,0.0,0.0,gCO2/kWh,672.77,1.17,0.17,6.0,0,0.0,0.0,0,672.77,0.0,0.0,4600.0,0.0,42.5,0.0,391000.0,0.0,0.0,0.8563830749999999,0.0,2017.0,0.8563830749999999,192,151,1292
1c2cb9c69223231b34700786efbd42fe,"[2017.0, 2017.0, 2017.0, 2017.5, 2017.5, 2017.5, 2018.0, 2018.0, 2018.0, 2018.5, 2019.0, 2019.5, 2020.0, 2020.5, 2021.0, 2021.5, 2022.0, 2017.0, 2017.0, 2017.0, 2017.5, 2017.5, 2017.5, 2018.0, 2018.0, 2018.0, 2018.5, 2019.0, 2019.5, 2020.0, 2020.5, 2021.0, 2021.5, 2022.0]",67,Internet Service A,Inspur,"Inspur TS10000, Xeon E5-2682v4 16C 2.5GHz, 10G Ethernet, NVIDIA Tesla P100",2017,1714000.0,3149600.0,1460000.0,0.0,Xeon E5-2682v4 16C 2.5GHz,Inspur Cluster,CentOS,Cluster,Industry,10G,10G Ethernet,Asia,39680,0.5441960883921768,2017.0,0,0.45580391160782324,NVIDIA Tesla P100,34720.0,0.0,0.0,0.0,2017,2022.0,10.0,2022.0,500.0,1729000.0,3072000.0,Dropped,Xeon,0,E5-2682v4,2.5GHz,120.0,16.0,NVIDIA Tesla P100,200.0,3584.0,56.0,0.0,0.0,0.0,4960.0,china,2017-01-01,2017-01-01 00:00:00,Asia,0.0,0.0,1.0,0.0,0.0,gCO2/kWh,737.44,0.72,0.1,1.0,0,0.0,0.0,0,737.44,0.0,0.0,310.0,542.5,60.0,100.0,37200.0,108500.0,0.0,0.0815994,0.237834,2017.0,0.3194334,192,151,1292
